Cell_ID,fold
2707604700094100060,4
2707604800162100101,0
2787445900390100101,0
2787445900550100258,1
2726544600053100085,2
2796212800398100158,4
2656144900615100280,1
2796212800715100151,2
2707604700058100151,1
2795903600211100265,3
2787445900723100091,1
2796212800759100078,0
2656144900138100112,2
2796212800822100044,3
2946331700000013478,3
2656143800028100205,1
2787889600128100154,2
2656144900615100019,4
2796212801042100136,2
2787445900695100023,3
2945606900000028641,1
2656144300163100237,0
2656143800215100172,1
2946331700000008207,1
2707604700107100149,0
2787445900210100014,1
2795584800383100039,3
2795903600346100134,4
2726543700370100185,0
2795903600668100212,3
2787889600481100234,3
2787445900621100235,2
2726544600410100062,1
2787445900089100059,2
2707604000124100020,1
2787445900434100081,2
2707604700342100107,1
2787445900770100037,4
2787889600396100087,2
2796212800110100094,4
2656144900315100160,4
2726544200037200045,2
2787889600230100129,4
2787889600378100136,2
2945606900000016668,4
2796212800364100254,1
2796212800849100208,2
2796212800242100209,2
2796212800330100077,4
2707604700249100076,1
2945606900000016917,3
2795103300446100249,4
2656144300148100178,4
2787445900053200095,1
2787445900716100170,1
2795903600268100291,3
2656144900112100151,2
2787445900363100046,1
2796212800978100048,4
2707604000069100158,4
2795584800454100158,4
2796212800441100176,1
2787889600406100092,3
2787445900545200035,0
2795584800711100172,0
2656144900397100106,0
2707737900034100121,1
2795584800136100096,1
2726543700099100133,1
2796212800714200091,2
2707737900101100037,2
2787445900137100055,1
2787889600415100032,1
2656144900541100067,1
2726543700402100134,1
2787445900289100088,3
2787445900326100037,0
2787889600517100093,2
2726544600056100123,2
2787889600396200029,0
2707737900073100016,4
2787889600163100092,1
2787889600232100154,0
2795903600670100187,3
2787445900585100050,2
2795584800378200068,2
2796212800109100174,0
2707604700091100246,4
2796212801010100023,1
2707604800220100013,4
2787889600056100182,3
2946331700000012285,0
2946331700000003104,2
2796212800487200120,3
2795584800639100111,3
2795584800434100185,2
2787445900805100115,0
2707604800362100074,1
2787445900199100058,4
2787445900762100013,3
2707604000083100070,4
2656144900541100148,4
2787889600546100149,0
2726562700098100027,1
2787889600360100223,4
2656144900289100044,4
2787445900206100028,3
2796212801050100054,3
2795903600436100267,2
2946331700000006799,4
2796212800387100075,1
2787445900361100142,0
2796212800297100043,4
2707604700085100254,4
2707604000083100153,1
2795103300178100151,1
2656143800079100226,2
2787889600583100050,4
2795903600455100139,4
2796212800559100014,2
2787445900050100090,3
2795584800413100085,2
2707604800364100115,2
2787889600132100020,1
2795903600302100050,0
2787889600487100105,3
2796212800080100019,0
2656143800218100032,1
2795584800137100267,4
2707604700365100187,1
2795584800638100109,0
2656144900395100146,4
2707604000124200185,1
2787445900788100056,1
2796212800913100090,1
2795584800086100217,2
2656144900446100022,1
2656144300102100167,4
2787445900162200068,3
2796212800586100041,0
2787445900658100034,1
2795103300145100096,2
2796212800954100107,1
2795584800472100167,1
2726544200026100065,0
2795584800624100037,0
2656143800241100171,4
2795903600615100158,1
2795584800175100109,4
2787889600481100103,1
2707604800382100086,4
2707604000110100022,3
2656144900422100081,1
2656144900183100082,3
2787445900250100157,0
2796212801042100021,2
2726543700228100181,0
2787445900229100131,2
2796212800595100100,4
2795584800167100132,2
2787445900051100093,0
2707737900102100032,3
2795903600266100201,2
2656143800129100064,0
2787889600095100179,4
2787445900734100041,2
2796212800394100051,4
2656144900288100266,3
2787445900324100115,3
2796212800398100198,4
2656144900510100004,4
2656144900585100020,2
2787445900134100239,4
2795903600454100235,0
2707604700060100196,0
2945606900000003671,1
2796212800554100278,0
2787889600485200069,0
2656144300103100189,2
2707604700343100079,4
2946331700000002954,1
2945606900000014812,4
2787889600479100155,3
2946331700000017402,3
2787889600057100060,1
2707604700069100115,2
2707604700132100321,4
2656144300102100198,0
2946331700000001926,1
2707604700364100164,0
2787445900617200024,0
2707604700248100055,4
2656143800215100150,1
2787445900620100226,3
2656144900641100169,3
2795903600620100053,4
2787889600197100027,3
2795903600461100149,1
2787889600326100171,0
2787889600312100022,4
2656144900110100032,3
2787889600447100088,2
2946331700000006248,0
2795584800237100094,3
2795903600115100030,3
2656143800443100154,1
2787445900284100252,0
2796212800880100059,0
2656144900085100083,3
2796212800365100110,2
2787445900200100182,2
2946331700000003100,1
2946331700000021324,1
2795584800512100034,0
2796212800461100233,4
2787889600231100134,0
2795584800749100172,2
2795584800696100019,1
2946331700000020112,2
2656144300168100024,4
2796212800746100242,1
2787445900328100174,0
2787889600409100150,2
2656143800052200067,4
2946331700000014829,0
2795903600267200054,1
2787445900133100029,3
2946331700000012811,3
2787889600546100297,2
2787445900717100055,0
2787445900210100079,3
2796212800456100223,4
2787445900325100219,2
2795584800450100058,0
2795903600516100119,2
2795584800184100020,4
2795903600696100056,1
2795584800139100144,4
2795103300346100239,4
2787445900622100118,2
2795903600194100088,4
2796212800595100035,3
2707604700201100067,3
2946331700000004296,1
2787889600231100234,1
2787445900225100143,3
2656144900542100245,2
2796212800659100083,3
2796212800783100090,1
2946331700000014421,1
2787445900391100109,4
2787445900752100181,3
2787445900750100094,0
2656143800190100124,4
2787445900170100231,2
2656144900617100113,1
2707604800280100011,0
2795584800202100134,4
2945606900000001942,2
2945606900000008074,1
2707737900063100045,2
2787889600351100169,1
2787889600481100084,2
2796212800953100013,0
2795584800696100219,4
2796212800716100181,4
2787889600163100026,0
2787445900550100185,3
2795903600438100042,2
2656143800028200185,0
2787445900298100030,0
2795903600167100157,4
2707604800013100163,4
2656144900086100088,1
2707604700037100127,0
2795903600463100205,4
2787889600382100037,3
2656144900351100279,0
2787445900761100024,1
2796212800715100169,3
2796212800879100121,1
2787889600433100116,4
2787889600617100185,3
2787445900262100065,4
2796212800461100225,1
2707604700106100129,0
2787445900360100123,3
2795903600481100068,2
2795103300344100210,1
2707604000054100131,1
2796212800562100106,3
2795903600544200060,0
2795103300332100030,3
2795584800589100125,0
2656143800128100017,0
2707604000110100203,3
2707604700272100156,4
2795903600031100177,2
2796212800664100186,1
2795584800588100034,4
2787889600277100054,3
2787889600095100121,2
2945606900000029531,3
2787889600450100232,3
2707604700390100073,0
2787445900693100023,3
2795103300233100072,2
2787445900400100148,1
2787445900226100033,4
2795103300400100174,1
2707604700086100238,3
2796212800494200034,2
2707604700044100127,1
2707604700091100092,2
2707604700084200064,0
2707604700366100214,0
2787889600055100044,2
2707604800143100337,4
2726544600028100160,3
2796212800422100057,0
2787445900502100020,2
2796212800756200038,1
2796212800238100207,1
2787445900358100094,3
2795584800391100090,1
2796212800418100022,1
2707604700155100038,1
2795584800353100199,2
2707604700133100099,0
2795103300233100258,4
2795903600438100298,3
2726544600431100063,4
2795903600454100196,2
2795584800416100124,3
2656144900113100206,1
2795903600115100122,0
2796212800667100273,1
2707604800383100170,4
2795903600669100297,0
2726543700464100188,4
2787445900688100093,4
2787889600412100086,0
2707604800034100286,4
2787445900581200027,3
2707604700068100243,2
2787445900357100080,2
2945606900000005334,2
2656144300186100045,1
2795903600570100068,0
2787889600413100137,1
2787889600057100160,1
2796212801008100053,1
2795584800173100264,2
2796212800980100248,1
2795903600401100113,1
2795903600353200105,3
2787445900204100050,1
2795903600374100028,4
2656144900563100121,4
2787445900337100027,0
2946331700000020347,4
2796212800439100064,0
2796212801012100064,4
2787889600444100216,4
2656143800054100156,3
2787889600347100126,2
2707604800219100172,0
2787445900695100107,4
2656143800242100162,2
2656143800052100222,2
2787889600373100086,0
2707604700250100319,1
2787445900164100094,1
2707604800142100058,4
2796212800635100072,1
2795903600194100139,1
2787445900821100164,4
2656144300125100179,1
2656143800154100152,4
2787889600443100263,0
2787889600229100102,0
2656144300170100090,0
2787445900387100064,4
2787445900582100036,2
2787889600456100029,1
2795584800381100069,3
2787445900353100101,4
2787889600245100078,2
2795584800125200038,4
2795103300163100231,1
2795903600517200076,0
2795103300127100120,2
2787889600267100112,1
2796212800632100120,3
2707604000136100065,4
2787889600091100011,1
2707604700227100029,0
2795903600455100171,0
2787445900620100253,2
2787889600166100141,3
2796212800945100155,1
2796212801050200059,3
2707604700091100170,0
2707604700036100158,1
2707604000040100253,4
2656144300147100030,4
2796212800657200009,1
2787889600486100091,1
2796212800650100010,4
2787445900351100038,3
2656144900529100118,4
2656144900186100123,4
2787889600360100197,4
2787445900207100059,2
2795903600616100113,4
2787445900250100184,2
2787445900244100077,1
2707737900134200082,3
2787445900760100097,0
2795584800189100182,2
2656144900325100108,2
2787445900659100056,4
2795103300400100052,2
2787445900770100020,1
2787889600422100176,0
2707604000085100209,0
2796212800882100083,2
2796212800882100105,2
2795903600267100238,0
2795584800348100087,3
2656143800469100187,2
2656144300147100033,0
2707604800014100084,4
2946331700000008218,0
2707604000155100066,1
2787889600314100176,2
2787445900301100029,4
2787889600134100031,4
2795903600428100079,0
2707737900099100108,4
2787889600411100089,1
2707737900132100020,3
2787889600581100124,3
2787445900328100068,1
2726543700227100078,2
2787889600129100087,4
2945606900000002040,4
2656144900564100021,2
2707604800103100083,3
2946331700000008386,1
2795903600454100124,2
2787889600231100297,4
2796212800529100125,2
2796212800954100029,0
2656143800003100123,0
2787889600313100176,1
2795903600613100078,2
2787889600094100218,0
2946331700000003590,1
2787889600486100113,2
2656144900327200061,3
2656144900535100189,0
2795903600220100034,2
2707604800382100113,4
2795584800436100321,4
2656143800052100227,0
2795584800419100238,4
2707737900112100028,4
2707604700067100194,3
2707604700083100228,0
2795584800089100218,2
2796212800537200010,3
2796212800408200068,0
2707604700227100068,4
2726544600435100028,0
2795584800485100054,2
2795584800130100205,3
2795103300198100171,3
2707737900063100163,4
2787445900585100216,3
2787889600193100015,1
2656144900370100176,2
2707604000072100079,3
2787889600281100092,0
2787445900338100016,0
2945606900000007957,3
2707604700412100039,1
2945606900000008245,1
2795584800237100106,4
2787889600422100062,4
2787445900550100068,2
2796212800944100093,3
2787445900403100045,1
2796212800914100178,4
2787445900897100148,2
2787445900098100150,3
2707604800219100061,0
2787445900463100100,3
2656144900136100106,4
2707604700226100107,3
2787445900803100037,0
2795903600354100060,4
2795103300415100059,0
2946331700000002594,3
2787445900511100010,2
2787445900326100040,3
2796212800080100043,3
2796212800521100134,0
2707737900008100185,4
2656144900536100103,2
2707737900147100172,4
2787445900301100035,0
2796212800371200067,1
2796212800537100211,4
2796212800598100156,4
2787889600443100212,2
2656143800153100155,2
2946331700000016068,2
2787889600230100066,0
2656144300108100177,0
2787889600444100215,3
2796212800483100024,1
2707737900147100189,2
2787445900859100202,3
2795584800240100053,1
2656144900504100163,2
2787445900717100078,1
2707604800141100034,1
2787889600058100074,0
2787445900682100128,3
2796212800429100114,0
2795584800412100278,3
2707604800283100024,0
2795584800456100094,2
2787445900731100026,2
2656144900476200071,0
2796212800759100295,2
2787889600277100226,4
2796212800461100222,4
2795584800203100322,3
2707604800118100027,4
2726542200026100134,0
2796212801011100022,2
2787445900800100075,1
2795903600299100132,1
2787445900301100016,2
2796212800919100095,0
2726562800203100120,2
2707604700062100194,1
2796212800913100297,4
2795903600374100128,0
2795903600006100051,1
2707604700364100125,0
2707604000153100083,2
2787445900287200061,2
2787445900545100074,3
2656144900583100192,0
2787889600486100089,1
2707604700250100313,2
2945606900000002902,2
2796212800918100117,4
2707604000110100144,0
2795584800201100136,2
2795584800448100039,1
2795584800476100046,3
2795903600242100166,2
2795103300145100291,0
2796212800342100080,0
2796212800951100085,4
2795584800447100260,0
2795103300312100041,0
2796212800890100143,1
2787445900170100133,0
2787889600097100036,2
2707604700388100220,4
2796212800747100097,3
2707737900074100169,3
2796212800553100031,0
2946331700000014009,4
2796212800593200044,3
2945606900000006622,1
2656144900541100206,2
2656143800055100113,1
2795903600516100102,2
2787889600379100132,1
2707604800082100030,3
2787445900512100017,2
2787445900352100148,0
2656144900557100254,1
2946331700000020169,2
2795584800124100180,4
2656144900263100219,2
2707604700128100030,0
2946331700000001579,3
2787445900597100052,2
2787889600349100073,1
2795584800426100121,4
2795903600355200166,2
2795903600114100170,1
2946331700000001833,1
2707737900060200124,0
2946331700000014057,1
2795103300129100178,1
2795103300153100110,3
2787889600414100093,1
2795584800670100085,3
2787889600317100090,1
2707604000140100089,4
2787889600348200081,0
2946331700000008641,3
2787889600485100104,2
2945606900000001437,4
2946331700000001544,4
2796212800424100103,4
2787445900695100045,0
2795903600427100147,0
2656144300109100140,4
2946331700000012282,1
2787889600370100102,3
2787889600131100210,2
2656144900138100115,0
2787445900131100032,1
2787445900426100052,0
2707604000056100216,4
2656144900641100094,4
2795584800491100106,3
2707737900046100132,2
2795103300309100085,2
2787889600281100069,4
2656144900165100138,3
2656144900555100187,3
2787445900761100221,4
2787889600515100014,4
2656144900530100130,2
2796212800431100204,3
2787445900548100095,2
2787889600093100265,1
2945606900000020380,2
2787889600354100121,1
2796212800231100142,3
2795903600435100165,3
2795903600246100041,3
2787445900726100019,1
2707604000136100037,2
2795903600355100216,3
2796212800424100035,0
2787445900661100019,2
2795584800411100047,2
2795103300297100029,0
2787445900194100031,0
2787445900762100106,1
2787889600410100296,0
2795903600489100060,4
2796212800601100080,0
2795903600242100254,0
2796212800592100058,2
2796212800946100286,2
2726562700257100091,2
2787445900859100192,3
2946331700000018293,0
2787445900290100090,1
2946331700000017216,3
2707604000101200039,1
2707737900085100037,0
2787889600280100284,0
2787445900433100141,0
2796212800295100265,4
2945606900000006860,3
2795103300125100241,2
2787445900288100227,1
2787445900587100114,3
2787889600023100289,0
2707604800100100027,3
2656143800214100013,3
2796212800079100090,0
2795584800139100104,4
2656144900217100140,0
2795903600570200068,4
2707604000100100216,2
2656144900191100167,4
2787445900397100130,0
2707604800035200013,4
2795584800399100146,0
2796212800946100053,3
2787445900322100033,2
2656144900246100049,1
2656144900298100114,4
2656143800217200104,1
2787445900200100108,0
2795584800241100289,4
2787445900932100014,3
2795584800102100178,0
2787889600350100053,1
2707604800078100044,2
2787445900545100298,2
2787889600167100034,1
2795103300368100254,1
2945606900000001401,4
2946331700000019031,4
2795584800434100164,0
2796212800913100146,2
2707604800140100112,0
2656143800053100114,0
2796212800919100175,2
2707604700133100125,1
2796212800947100062,0
2795903600402100076,2
2946331700000018655,2
2787445900320100024,1
2795584800492100116,3
2795584800671100252,1
2795903600243100106,4
2795584800398100141,3
2946331700000018987,1
2726562700256100271,2
2787445900357100069,4
2787889600132100155,4
2787889600480100136,3
2945606900000021324,4
2787889600350100152,1
2787445900587100057,3
2656144900635100108,1
2945606900000003088,0
2946331700000010505,3
2787445900756100108,4
2656144900194100116,4
2656144300163100179,4
2795584800101100203,1
2787889600347100035,3
2787445900289100205,0
2795103300331100081,0
2707604800282100069,0
2796212801018100120,0
2707737900133100117,0
2787889600390100077,3
2656143800191100094,1
2795103300049100018,0
2707604000041100154,1
2656143800052100258,2
2787445900761100241,3
2796212800779100235,2
2795903600693100176,2
2707604700271100244,2
2707604700069100073,3
2795584800472100061,3
2795903600595100184,1
2707604700317100101,4
2707604000099100034,4
2796212800462100059,3
2795903600667100156,4
2787445900195100041,0
2656143800103100072,1
2707604800343100193,4
2796212800080100061,0
2795903600411100094,2
2795584800389100153,1
2796212800951100097,1
2796212800240100232,2
2787889600024100097,3
2707604000070100047,2
2787889600314100043,2
2656144900561100046,4
2795584800204100229,3
2787445900365100030,2
2787445900098100223,0
2707737900047100034,1
2945606900000000746,4
2787889600409100126,3
2787445900499100076,2
2946331700000010497,2
2656143800214100151,0
2787445900584100125,0
2656144900116100134,0
2795903600269100080,4
2787445900130100076,2
2707604700094100104,3
2656143800052100087,4
2795903600186100133,0
2707604700250100117,0
2787889600410100063,3
2795103300382100212,0
2796212800922100150,2
2946331700000003541,1
2795103300230100111,4
2707737900087100135,2
2787889600448100030,4
2656144300188100239,4
2795103300380100106,0
2796212800460100017,1
2787889600544100149,4
2707604700248100072,4
2707604700060100131,3
2795903600323100066,0
2656144900111100321,3
2707604800242100223,1
2787445900130100144,1
2787889600444100168,4
2656144900192100014,1
2726544600410100154,0
2787889600584100018,3
2795584800435100084,2
2787445900655100067,4
2787445900618100152,4
2796212800922100039,0
