Cell_ID,true_label,predicted_label,fold
2656143800054100176,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787889600056100105,astrocyte_1,astrocyte_1,0
2707604800163100143,Schwann_cell,Schwann_cell,1
2656144900265100057,astrocyte_1,astrocyte_1,0
2795584800418100073,astrocyte_1,astrocyte_1,0
2656144900264100095,astrocyte_1,astrocyte_1,1
2795903600212200113,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2796212800456100226,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2945606900000003429,astrocyte_1,astrocyte_1,0
2795903600352100050,endothelial,oligodendrocyte_1,0
2795103300381100107,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707737900088200103,oligodendrocyte_progenitor_2,astrocyte_1,1
2787445900163200101,oligodendrocyte_2,oligodendrocyte_2,1
2707604700318100078,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2656144900112100046,astrocyte_1,astrocyte_1,2
2726543700099100088,oligodendrocyte_1,oligodendrocyte_1,1
2795584800237100067,oligodendrocyte_progenitor_2,oligodendrocyte_2,2
2796212800888100161,oligodendrocyte_1,astrocyte_1,2
2707737900063100016,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2787889600316100081,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787445900399100016,astrocyte_1,astrocyte_1,2
2656143800266100094,astrocyte_2,oligodendrocyte_1,0
2787889600478100002,endothelial,oligodendrocyte_progenitor_2,1
2787889600443100270,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787445900585100131,astrocyte_1,astrocyte_1,1
2787445900058100024,endothelial,endothelial,2
2787445900425100012,astrocyte_1,astrocyte_1,0
2795903600321100032,astrocyte_1,astrocyte_1,0
2946331700000004953,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2795584800100100106,oligodendrocyte_progenitor_2,oligodendrocyte_1,1
2707737900088100010,oligodendrocyte_1,astrocyte_1,2
2787445900228100117,astrocyte_1,astrocyte_1,0
2946331700000009227,Schwann_cell,Schwann_cell,0
2787445900822100190,oligodendrocyte_1,oligodendrocyte_1,2
2787445900622100198,oligodendrocyte_1,oligodendrocyte_1,1
2787889600230100137,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2796212800420100197,oligodendrocyte_2,oligodendrocyte_2,2
2787889600243100120,oligodendrocyte_2,oligodendrocyte_2,2
2787445900584100022,astrocyte_2,endothelial,0
2946331700000000794,astrocyte_1,astrocyte_1,1
2707604700318100123,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2795584800173100312,astrocyte_2,astrocyte_2,1
2787889600353100141,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2796212800552100046,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2946331700000020461,astrocyte_2,astrocyte_2,2
2787889600195100223,endothelial,endothelial,2
2787889600315100224,astrocyte_1,astrocyte_1,2
2796212800111100031,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600450100276,endothelial,endothelial,0
2795103300185100075,meninges_2,meninges_1,1
2796212800486100237,astrocyte_1,astrocyte_1,0
2707604000097200040,meninges_2,meninges_1,0
2787445900859100030,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2656144900352100066,pericyte,endothelial,2
2656144900264100101,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900224100104,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2707604000024100189,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787445900597100100,oligodendrocyte_progenitor_2,oligodendrocyte_1,1
2726544200050100115,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2787445900125100022,endothelial,endothelial,1
2656144900112100048,astrocyte_1,astrocyte_1,0
2707737900087100110,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900695100118,oligodendrocyte_2,oligodendrocyte_2,2
2795584800602100025,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656143800468100146,astrocyte_1,astrocyte_1,1
2726544600432100029,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,0
2656143800392200061,pericyte,astrocyte_2,2
2707604700248200139,oligodendrocyte_progenitor_2,astrocyte_1,2
2795584800175100098,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604700226100049,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2707604700085100132,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2787889600313100166,endothelial,endothelial,2
2656144900114100154,oligodendrocyte_2,oligodendrocyte_2,1
2656144900540200062,oligodendrocyte_2,oligodendrocyte_2,2
2795103300164100099,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2656143800239100078,oligodendrocyte_1,oligodendrocyte_1,0
2787889600351100044,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795903600670100112,meninges_1,meninges_1,0
2787445900327100153,astrocyte_1,astrocyte_1,2
2787445900617100114,oligodendrocyte_2,oligodendrocyte_2,2
2795903600346100094,astrocyte_1,astrocyte_1,2
2787445900663100025,meninges_2,meninges_1,1
2707737900007100164,oligodendrocyte_progenitor_2,oligodendrocyte_2,1
2656144900236100102,astrocyte_1,astrocyte_1,0
2707604000041100054,astrocyte_1,astrocyte_1,1
2787445900288100218,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2946331700000001720,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787889600163100062,endothelial,endothelial,1
2787445900172100012,endothelial,endothelial,0
2795584800156100008,oligodendrocyte_2,oligodendrocyte_2,2
2787889600128100065,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2796212800585100050,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2796212800429100245,endothelial,oligodendrocyte_1,1
2787889600162100053,astrocyte_2,astrocyte_2,0
2707604700094100046,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2707737900099100232,astrocyte_1,oligodendrocyte_2,2
2787889600316100176,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,1
2787445900052100057,endothelial,endothelial,0
2787445900427100070,oligodendrocyte_2,oligodendrocyte_2,1
2707737900114100047,peripheral_glia,Schwann_cell,1
2787445900659100165,endothelial,endothelial,1
2946331700000000470,astrocyte_2,astrocyte_2,0
2707604000126100141,peripheral_glia,peripheral_glia,0
2787445900250100025,meninges_1,meninges_1,1
2787445900173100051,astrocyte_1,astrocyte_1,0
2726562700199100135,oligodendrocyte_progenitor_2,oligodendrocyte_1,1
2795584800377100102,endothelial,oligodendrocyte_1,2
2787889600486100174,oligodendrocyte_1,oligodendrocyte_1,1
2787889600276200065,meninges_1,meninges_1,2
2795584800450100164,oligodendrocyte_progenitor_1,oligodendrocyte_precursor_cell,0
2707737900096100070,meninges_2,astrocyte_1,0
2787445900208100084,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2795103300297100128,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600169100065,astrocyte_2,astrocyte_2,0
2795903600381100038,oligodendrocyte_1,endothelial,1
2787445900323200094,astrocyte_1,astrocyte_1,1
2707604700366100244,oligodendrocyte_2,oligodendrocyte_progenitor_2,1
2787889600362100228,oligodendrocyte_1,oligodendrocyte_1,2
2795103300164100027,oligodendrocyte_progenitor_2,oligodendrocyte_1,1
2795903600669100227,astrocyte_1,astrocyte_1,1
2707604800078100084,oligodendrocyte_2,oligodendrocyte_2,1
2945606900000001734,astrocyte_1,astrocyte_1,1
2726544600431100029,astrocyte_1,oligodendrocyte_1,2
2787445900584100048,oligodendrocyte_2,oligodendrocyte_2,1
2707604700249100223,astrocyte_1,astrocyte_1,2
2656144900505100237,oligodendrocyte_1,oligodendrocyte_1,2
2795584800311100088,oligodendrocyte_2,oligodendrocyte_2,0
2795903600243100183,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2707604700225200059,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787889600481100017,oligodendrocyte_progenitor_2,oligodendrocyte_1,2
2656144900591100123,endothelial,endothelial,2
2796212800242100196,oligodendrocyte_progenitor_1,oligodendrocyte_precursor_cell,0
2796212800333100220,astrocyte_1,astrocyte_2,1
2795584800086100203,oligodendrocyte_1,oligodendrocyte_1,2
2787445900546100147,astrocyte_1,astrocyte_1,0
2707604800036100022,oligodendrocyte_2,astrocyte_1,2
2707604700341100181,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787889600020100063,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2656144900195200088,meninges_2,meninges_1,1
2945606900000000826,pericyte,endothelial,0
2707604800221100102,pericyte,astrocyte_2,2
2787445900798100050,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144900532100154,astrocyte_1,astrocyte_1,2
2787445900248100047,meninges_1,meninges_1,1
2946331700000001528,oligodendrocyte_2,oligodendrocyte_2,0
2796212800461100025,microglia,oligodendrocyte_precursor_cell,2
2787889600127100088,astrocyte_1,astrocyte_1,0
2946331700000018412,oligodendrocyte_2,oligodendrocyte_progenitor_2,2
2787445900051100136,endothelial,endothelial,1
2787445900127100087,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795584800129100078,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2656144900221100097,endothelial,endothelial,2
2787445900302100036,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795584800449100136,microglia,microglia,0
2787445900396100210,astrocyte_1,astrocyte_1,1
2707737900099100117,oligodendrocyte_precursor_cell,peripheral_glia,2
2787889600397100053,endothelial,endothelial,1
2787445900124100012,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2656144900113100021,astrocyte_1,astrocyte_1,2
2787445900625100013,oligodendrocyte_progenitor_1,oligodendrocyte_progenitor_2,1
2656144900516100236,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900169100259,astrocyte_1,astrocyte_1,2
2656144300062200075,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144900191100019,astrocyte_1,astrocyte_1,0
2787445900753100144,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787889600312100154,endothelial,endothelial,1
2946331700000001714,endothelial,astrocyte_1,0
2787445900322100195,oligodendrocyte_progenitor_2,endothelial,1
2796212800295100247,endothelial,oligodendrocyte_1,2
2787445900201100040,oligodendrocyte_2,endothelial,2
2787889600129100208,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_1,2
2795903600115100200,astrocyte_1,oligodendrocyte_progenitor_2,2
2707737900059100053,endothelial,oligodendrocyte_progenitor_2,0
2707604700070100021,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2707604000055100295,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2795103300196100077,oligodendrocyte_1,astrocyte_1,1
2656144900540100204,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787445900732100051,oligodendrocyte_2,oligodendrocyte_2,1
2795584800442100068,oligodendrocyte_2,oligodendrocyte_2,0
2795903600570100094,meninges_2,meninges_1,1
2656144900140100117,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795103300165100050,oligodendrocyte_2,oligodendrocyte_2,0
2795903600438100226,oligodendrocyte_progenitor_1,oligodendrocyte_progenitor_1,1
2787445900425100232,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2795584800705100012,oligodendrocyte_2,oligodendrocyte_2,1
2796212800457100064,astrocyte_1,astrocyte_1,2
2787889600410100270,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2795103300346100265,astrocyte_1,astrocyte_1,2
2656144300193100082,meninges_1,meninges_1,1
2795584800449100028,astrocyte_1,astrocyte_1,0
2787445900580100037,meninges_1,meninges_2,0
2787445900290100181,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600482100155,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2796212801107200032,peripheral_glia,peripheral_glia,2
2787445900787100116,oligodendrocyte_2,oligodendrocyte_2,0
2656144900193100079,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,0
2787445900290100144,endothelial,oligodendrocyte_progenitor_2,0
2707604700271100168,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2656144900559100090,astrocyte_1,astrocyte_1,1
2795584800225100281,oligodendrocyte_2,oligodendrocyte_2,2
2656144900167100066,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144900183100031,meninges_1,meninges_1,1
2707604000083100028,oligodendrocyte_2,oligodendrocyte_2,0
2796212800427100092,astrocyte_2,astrocyte_2,0
2707604000153200053,astrocyte_1,astrocyte_1,0
2787445900228100017,astrocyte_2,astrocyte_2,1
2707737900047200090,oligodendrocyte_1,oligodendrocyte_1,0
2796212800592100013,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144900503100238,endothelial,endothelial,2
2787445900695100111,astrocyte_2,astrocyte_2,1
2656144900558100030,astrocyte_1,astrocyte_1,1
2796212800364100281,oligodendrocyte_1,oligodendrocyte_1,1
2707604800363100213,oligodendrocyte_1,oligodendrocyte_1,0
2787445900364100174,oligodendrocyte_progenitor_2,oligodendrocyte_1,2
2787889600169100049,oligodendrocyte_2,oligodendrocyte_2,2
2707604800143100076,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787445900719100067,endothelial,endothelial,0
2787445900653100023,meninges_2,meninges_1,2
2795584800655100123,oligodendrocyte_progenitor_1,oligodendrocyte_precursor_cell,2
2656143800368100049,endothelial,endothelial,1
2787445900437100020,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604700295100104,endothelial,endothelial,0
2946331700000011070,oligodendrocyte_precursor_cell,astrocyte_1,1
2946331700000015799,oligodendrocyte_2,oligodendrocyte_2,2
2787889600388100023,oligodendrocyte_progenitor_2,endothelial,2
2787889600451100054,endothelial,oligodendrocyte_progenitor_2,0
2795903600168100312,endothelial,endothelial,1
2707604700067100211,astrocyte_1,astrocyte_1,2
2796212800790100101,endothelial,oligodendrocyte_progenitor_2,0
2787889600450100242,oligodendrocyte_progenitor_2,astrocyte_1,1
2787445900716100043,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795584800352200043,astrocyte_2,astrocyte_2,2
2787889600130100224,oligodendrocyte_1,oligodendrocyte_2,1
2707604800055100036,oligodendrocyte_1,oligodendrocyte_1,1
2707604000055100067,endothelial,endothelial,1
2707737900119100055,oligodendrocyte_2,oligodendrocyte_2,2
2707604800242100219,oligodendrocyte_2,oligodendrocyte_2,2
2787445900297100021,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787889600582100227,endothelial,endothelial,0
2796212800109100154,endothelial,oligodendrocyte_progenitor_2,0
2787445900698100107,oligodendrocyte_2,oligodendrocyte_2,1
2946331700000001546,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2656144900325100251,oligodendrocyte_progenitor_2,endothelial,1
2946331700000001987,endothelial,endothelial,2
2787889600386200022,pericyte,endothelial,0
2795903600434100226,oligodendrocyte_2,oligodendrocyte_progenitor_2,1
2707737900048100136,pericyte,oligodendrocyte_1,1
2787445900657100166,astrocyte_1,astrocyte_1,1
2795584800494100090,astrocyte_1,astrocyte_1,1
2707604800118100062,Schwann_cell,Schwann_cell,0
2946331700000018286,astrocyte_1,astrocyte_1,0
2787445900280100070,oligodendrocyte_2,oligodendrocyte_2,1
2787889600316100144,endothelial,oligodendrocyte_progenitor_2,2
2656144900211100030,endothelial,oligodendrocyte_precursor_cell,1
2656143800156100034,oligodendrocyte_2,oligodendrocyte_2,2
2787889600480100084,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2795584800101100247,astrocyte_1,astrocyte_1,2
2726543700173100052,oligodendrocyte_progenitor_2,astrocyte_1,0
2795584800172100184,oligodendrocyte_progenitor_2,astrocyte_2,0
2707604000126100086,peripheral_glia,peripheral_glia,1
2787889600413100206,oligodendrocyte_2,oligodendrocyte_progenitor_2,0
2787445900425100025,astrocyte_1,endothelial,1
2656144900590100199,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2795584800241100080,oligodendrocyte_2,oligodendrocyte_2,1
2796212801137100119,meninges_2,meninges_3,2
2795584800448100140,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,0
2795903600114100248,astrocyte_1,astrocyte_1,2
2707604800283200132,astrocyte_2,endothelial,0
2707604700366100054,endothelial,endothelial,0
2787445900126100116,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900584100046,oligodendrocyte_progenitor_2,oligodendrocyte_2,2
2787445900696100046,astrocyte_1,astrocyte_1,2
2796212800681100042,Schwann_cell,Schwann_cell,1
2787445900805100063,astrocyte_1,astrocyte_1,1
2707604700389100279,astrocyte_1,astrocyte_1,1
2795584800376100182,endothelial,endothelial,0
2707604000068100023,oligodendrocyte_2,oligodendrocyte_2,2
2787445900861100095,astrocyte_1,astrocyte_1,1
2787889600243100110,astrocyte_2,astrocyte_2,0
2796212800407100045,oligodendrocyte_1,astrocyte_1,1
2946331700000002701,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2707737900074100088,astrocyte_1,astrocyte_1,2
2787889600387100167,astrocyte_2,astrocyte_2,1
2787445900396100064,endothelial,endothelial,1
2787445900364100033,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787445900363100032,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2656144900377100277,astrocyte_1,astrocyte_1,0
2707604700226200047,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795103300162100262,oligodendrocyte_2,oligodendrocyte_progenitor_2,2
2796212800882100157,oligodendrocyte_precursor_cell,astrocyte_1,1
2726562800140100045,astrocyte_2,astrocyte_1,0
2707604800364100129,endothelial,endothelial,0
2656144900088100027,astrocyte_1,astrocyte_1,0
2787889600380100031,astrocyte_2,astrocyte_2,2
2795103300181200062,endothelial,astrocyte_1,1
2707604700340100165,microglia,microglia,2
2796212800343100066,oligodendrocyte_precursor_cell,oligodendrocyte_progenitor_1,0
2726543700434100191,oligodendrocyte_1,oligodendrocyte_1,1
2796212800554100257,oligodendrocyte_2,oligodendrocyte_2,0
2707604800361100084,endothelial,endothelial,0
2787889600314100198,endothelial,oligodendrocyte_progenitor_2,2
2707604700107100047,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795103300382100123,endothelial,endothelial,0
2795584800674100123,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2787445900322100067,oligodendrocyte_2,oligodendrocyte_2,2
2787445900621100323,astrocyte_1,astrocyte_1,0
2656144900557200093,astrocyte_1,oligodendrocyte_progenitor_2,1
2656144300102200009,meninges_1,endothelial,2
2656143800153100075,astrocyte_1,astrocyte_1,2
2787445900660100214,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2726562700215100269,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,0
2656143800154100245,astrocyte_1,endothelial,2
2707604700198100018,oligodendrocyte_2,oligodendrocyte_2,1
2787889600360100224,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787445900799100044,astrocyte_1,astrocyte_1,1
2787445900656200007,astrocyte_1,astrocyte_1,1
2945606900000001604,astrocyte_1,astrocyte_1,1
2707604700060100110,astrocyte_1,astrocyte_1,0
2787445900362200146,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787445900013100083,astrocyte_1,astrocyte_1,0
2787445900204100037,astrocyte_2,oligodendrocyte_progenitor_2,1
2796212800463100101,oligodendrocyte_progenitor_2,oligodendrocyte_1,0
2795103300233100150,astrocyte_1,astrocyte_1,0
2707604700037100112,astrocyte_1,astrocyte_1,1
2795584800412100034,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795584800140100021,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2707604000125100019,endothelial,endothelial,1
2707737900120100135,oligodendrocyte_progenitor_2,oligodendrocyte_2,0
2707604800121100064,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2707604800039100009,oligodendrocyte_2,oligodendrocyte_progenitor_2,0
2707604700271100251,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600386100190,microglia,microglia,1
2787889600522100076,oligodendrocyte_progenitor_1,oligodendrocyte_precursor_cell,1
2707604000085100151,oligodendrocyte_2,oligodendrocyte_2,2
2707604800403100232,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2787445900336100117,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2787445900624100123,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795903600694100230,astrocyte_1,astrocyte_1,0
2796212800888100079,astrocyte_1,oligodendrocyte_progenitor_2,0
2707604000069100107,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795584800422100171,astrocyte_1,astrocyte_1,2
2787445900095100015,astrocyte_2,astrocyte_2,1
2656144900557100103,astrocyte_1,astrocyte_1,2
2787445900822100028,astrocyte_2,oligodendrocyte_2,2
2795903600613200010,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2787889600311100164,astrocyte_2,astrocyte_2,1
2946331700000020273,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795903600353100108,ependymal,oligodendrocyte_progenitor_2,0
2726543700227100336,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2787445900134100265,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2656143800029100074,oligodendrocyte_2,oligodendrocyte_2,2
2945606900000003462,oligodendrocyte_1,oligodendrocyte_1,0
2707737900144100133,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2707604700014100024,oligodendrocyte_2,oligodendrocyte_2,1
2787445900398100113,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2796212800365100159,astrocyte_1,astrocyte_1,2
2796212800552100092,oligodendrocyte_1,astrocyte_1,2
2656143800214100131,oligodendrocyte_2,oligodendrocyte_2,2
2796212800408100181,astrocyte_1,astrocyte_2,2
2787889600478100231,astrocyte_1,astrocyte_1,0
2795584800238200179,oligodendrocyte_progenitor_1,astrocyte_1,2
2946331700000013053,astrocyte_2,astrocyte_2,2
2946331700000020448,astrocyte_1,astrocyte_1,1
2946331700000004350,endothelial,endothelial,1
2707737900046100034,microglia,microglia,2
2945606900000008676,oligodendrocyte_2,oligodendrocyte_2,1
2796212800463100111,oligodendrocyte_progenitor_1,oligodendrocyte_progenitor_1,2
2796212800339100029,oligodendrocyte_2,oligodendrocyte_2,2
2946331700000004910,oligodendrocyte_2,oligodendrocyte_progenitor_2,2
2707737900102100081,Schwann_cell,Schwann_cell,2
2787445900324100313,oligodendrocyte_progenitor_2,microglia,1
2787445900760100109,astrocyte_1,astrocyte_1,1
2707604700319100153,oligodendrocyte_progenitor_2,oligodendrocyte_1,1
2707604700247100067,endothelial,endothelial,0
2946331700000001574,oligodendrocyte_2,oligodendrocyte_2,2
2795584800362100019,oligodendrocyte_precursor_cell,astrocyte_2,0
2787889600407100199,endothelial,oligodendrocyte_progenitor_2,2
2795103300367100069,astrocyte_1,astrocyte_1,0
2795903600640100191,oligodendrocyte_2,oligodendrocyte_2,1
2787445900512100028,oligodendrocyte_progenitor_2,astrocyte_1,0
2787445900687100090,oligodendrocyte_precursor_cell,oligodendrocyte_2,2
2656144900533100092,oligodendrocyte_2,oligodendrocyte_progenitor_2,2
2795103300125100103,endothelial,oligodendrocyte_progenitor_2,2
2946331700000010663,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787445900255100031,peripheral_glia,peripheral_glia,1
2707604700316100111,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795103300267100083,meninges_1,meninges_2,0
2656144300195100043,astrocyte_1,astrocyte_1,0
2707604700343200218,astrocyte_1,astrocyte_1,1
2795103300197100230,astrocyte_1,endothelial,1
2787445900432100113,oligodendrocyte_2,oligodendrocyte_2,1
2946331700000019946,astrocyte_1,astrocyte_1,1
2656144900370100020,oligodendrocyte_1,astrocyte_1,2
2787445900390100163,oligodendrocyte_2,oligodendrocyte_2,1
2787445900097100218,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2656144900211100121,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2795584800670100065,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2945606900000003289,astrocyte_1,astrocyte_1,0
2946331700000017226,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,0
2795584800391100182,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2656144900643100022,oligodendrocyte_2,oligodendrocyte_2,1
2787445900621100073,astrocyte_1,astrocyte_1,2
2787445900170100224,endothelial,astrocyte_2,2
2707604700107100212,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2787445900201100067,astrocyte_2,astrocyte_1,2
2656144300212100035,oligodendrocyte_2,oligodendrocyte_2,2
2707604000111100101,Schwann_cell,Schwann_cell,1
2787445900788100045,microglia,oligodendrocyte_progenitor_2,2
2795584800708200047,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2795584800090100054,endothelial,endothelial,0
2787889600408200105,oligodendrocyte_progenitor_2,oligodendrocyte_1,0
2796212800450100113,oligodendrocyte_1,astrocyte_1,2
2656144900217100114,astrocyte_1,astrocyte_1,0
2946331700000012429,oligodendrocyte_1,oligodendrocyte_progenitor_2,1
2787445900095100051,oligodendrocyte_2,oligodendrocyte_2,1
2787889600313100123,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,1
2707604700388100039,oligodendrocyte_progenitor_2,oligodendrocyte_1,2
2787445900718100215,endothelial,endothelial,1
2707604800162100138,Schwann_cell,Schwann_cell,1
2787445900303100103,oligodendrocyte_progenitor_1,oligodendrocyte_precursor_cell,1
2707604800339100147,astrocyte_1,astrocyte_1,1
2796212800593100141,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2707737900147100238,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2787889600444200032,astrocyte_1,astrocyte_2,0
2787445900635100076,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2656143800444100137,oligodendrocyte_2,oligodendrocyte_2,2
2787889600316100173,endothelial,endothelial,1
2796212800296100103,oligodendrocyte_1,oligodendrocyte_progenitor_2,2
2707604700270100051,microglia,microglia,0
2946331700000011600,astrocyte_2,astrocyte_2,2
2946331700000011498,meninges_2,meninges_2,1
2946331700000005379,endothelial,endothelial,1
2656144900535100137,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2796212800789100202,oligodendrocyte_1,oligodendrocyte_progenitor_2,0
2787445900581100149,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,1
2796212800887100065,astrocyte_1,astrocyte_1,0
2945606900000001648,astrocyte_2,astrocyte_1,0
2707604700080100044,oligodendrocyte_2,oligodendrocyte_2,0
2707604700388100075,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,2
2795584800449100102,oligodendrocyte_progenitor_2,oligodendrocyte_1,2
2787445900720100012,oligodendrocyte_progenitor_2,oligodendrocyte_2,2
2796212801009100122,astrocyte_1,astrocyte_1,2
2795103300376100158,oligodendrocyte_progenitor_2,oligodendrocyte_progenitor_2,2
2795584800349100126,astrocyte_1,astrocyte_1,2
2656143800217100148,oligodendrocyte_precursor_cell,oligodendrocyte_precursor_cell,1
2656143800055100014,astrocyte_1,oligodendrocyte_1,1
